"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-07-10 14:14:45",1752156885889,"fini-tn.vercel.app/api/dashboard/stats","GET","",-1,"ghvpx-1752156885762-05feeba7dd05","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTB0MTA81MWB3S6A2MC78NV",""
"2025-07-10 14:14:45",1752156885856,"fini-tn.vercel.app/api/stores","GET","",200,"z6grq-1752156885762-4453c4097eb8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",345,"iad1",90,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTB0MV1FXRR93TCX2ZTWAWP","GNMl6gZWVNat"
"2025-07-10 14:14:45",1752156885850,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"6t5x8-1752156885788-9b880908e247","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",144,"iad1",135,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTB0MTV6E614256VWXQMS8Z","TtpurJTngRe0"
"2025-07-10 14:14:45",1752156885844,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"n8cxz-1752156885761-56fa9bb4f5c0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",177,"iad1",130,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTB0MTMNZAF9ZYKE0E853QQ","sAjrXwUkcPs2"
"2025-07-10 14:14:45",1752156885834,"fini-tn.vercel.app/api/dashboard/stats","GET","",200,"ghvpx-1752156885762-05feeba7dd05","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/dashboard/stats","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",103,"iad1",135,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTB0MTA81MWB3S6A2MC78NV","G2Yp12K6pXal"
"2025-07-10 14:14:45",1752156885832,"fini-tn.vercel.app/api/user/ensure-profile","POST","",200,"xj585-1752156885762-cd0d63d64ede","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",224,"iad1",146,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTB0MT82A7FKQBV80F3PG7E","JAoGgWLsgcov"
"2025-07-10 14:14:19",1752156859040,"fini-tn.vercel.app/api/stores/ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a/sync-rag","POST","",-1,"845dt-1752156858887-8371474306e0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores/[id]/sync-rag","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:SECURITY] Creating namespace for store ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a, type: conversations","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAZTJ55AX6F12BDB89EEB0",""
"2025-07-10 14:14:19",1752156859039,"fini-tn.vercel.app/api/stores/ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a/sync-rag","POST","",-1,"845dt-1752156858887-8371474306e0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores/[id]/sync-rag","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:vector-store] Upserting 1 chunks to Pinecone","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAZTJ55AX6F12BDB89EEB0",""
"2025-07-10 14:14:19",1752156859039,"fini-tn.vercel.app/api/stores/ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a/sync-rag","POST","",-1,"845dt-1752156858887-8371474306e0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/stores/[id]/sync-rag","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",-1,"iad1",-1,-1,"[RAG:embeddings] Generated embedding with 1536 dimensions","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAZTJ55AX6F12BDB89EEB0",""
"2025-07-10 14:14:18",1752156858949,"fini-tn.vercel.app/api/stores/ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a/sync-rag","POST","",200,"845dt-1752156858887-8371474306e0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/stores/[id]/sync-rag","fini-tn.vercel.app","fini-tn.vercel.app","dpl_WNXLjVpE1U6H7j3JrhfQCtbW4wam",105,"iad1",142,2048,"","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZTAZTJ55AX6F12BDB89EEB0","JAoGgWLsgcov"
